Soft Monotonic + L2,Monotonic + L2,L2
0.6980983143575666,0.7013280304477536,0.705276301251625
0.734683744466919,0.7377257632791057,0.7406164452958905
0.7684152628709218,0.7741385582095185,0.7743875029479937
0.7394429663467055,0.7409706917114421,0.752414729344109
0.7056484529316575,0.7037274949091062,0.7072176579187546
0.7011657173961642,0.7078785597095748,0.7124590842164744
0.7766934876032299,0.7795006090577428,0.7939112806894663
0.7461353906054572,0.7474278039628924,0.7363797669475781
0.6931882123268257,0.6937647030049982,0.6950663198169079
0.56885747224492,0.5715002368876846,0.5830745524200359
0.5817557772973218,0.5846811118911437,0.5982266107462801
0.7091723824340547,0.7060643841642869,0.7170815131412256
0.6378583245786558,0.6457731277584098,0.6437302162403832
0.7499304782430621,0.7559951279723002,0.7547632164729847
0.7605569784897764,0.7639901104875149,0.764122000551437
0.6534534637955157,0.6580869501640336,0.6551111933326546
0.7040808538303065,0.7091440103387013,0.7158250028341194
0.730632943015784,0.7383355059225836,0.7437722283706217
0.6814813320290222,0.6875602928053541,0.6805892074122347
0.670675677329132,0.6724568978231272,0.6757155366158927
0.629589252393961,0.6339382914457853,0.624309631139842
0.6828466098605981,0.6826531216909195,0.686612286414825
0.5765909319815116,0.5857627770210037,0.5767291622697418
0.7801487613195404,0.792570931451397,0.8002902126354435
